line_id	group_id	desc_cn	item_G	item_D	item_P	weight	desc_vn
1092	10289	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30149	1	
1093	10289	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30150	1	
1094	10289	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30151	1	
1095	10289	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30152	1	
1096	10289	у╫©Яж╝вттзфпхЬ╥П╧Б╫ё	0	2	30153	1	
1097	10289	у╫©Яж╝вттзфпхЬ╥П╧Б╫ё	0	2	30154	1	
1098	10289	у╫©Яж╝╦ъи╫аВк╝╩╓╟Нгы	0	10	30155	1	
1099	10289	у╫©Яж╝╦ъи╫аВк╝╩╓╟Нгы	0	10	30156	1	
1100	10289	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30157	1	
1101	10289	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30158	1	
1102	10289	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30159	1	
1103	10289	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30160	1	
1104	10289	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30161	1	
1105	10289	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30162	1	
1106	10289	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30163	1	
1107	10289	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30164	1	
1108	10289	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30165	1	
1109	10289	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30166	1	
1110	10289	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30167	1	
1111	10289	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30168	1	
1112	10289	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30169	1	
1113	10289	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30170	1	
1114	10289	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30171	1	
1115	10289	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30172	1	
1116	10289	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30173	1	
1117	10289	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30174	1	
1118	10289	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30175	1	
1119	10289	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30176	1	
1120	10289	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30177	1	
1121	10289	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30178	1	
1122	10289	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30179	1	
1123	10289	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30180	1	
1124	10289	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30181	1	
1125	10289	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30182	1	
1126	10289	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30183	1	
1127	10289	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30184	1	
1128	10289	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30185	1	
1129	10289	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30186	1	
1130	10289	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30187	1	
1131	10289	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30188	1	
1132	10289	у╫©Яж╝Н╦╥Г╬╒ювлЛ╥ё╫ё	0	2	30189	1	
1133	10289	у╫©Яж╝Н╦╥Г╬╒ювлЛ╥ё╫ё	0	2	30190	1	
1134	10289	у╫©Яж╝ои╬Ёй╔е╝╥ГаИих	0	13	30203	1	
1135	10289	у╫©Яж╝ои╬Ёй╔е╝╥ГаИих	0	13	30204	1	
1136	10289	у╫©Яж╝╨мпЁй╔аИ©уз╓╣я	0	12	30205	1	
1137	10289	у╫©Яж╝╨мпЁй╔аИ©уз╓╣я	0	12	30206	1	
1138	10290	лЛобнчк╚©Ь	0	103	30207	1	нчк╚м╥
1139	10290	лЛобнчк╚©Ь	0	103	30208	1	
1140	10290	лЛобнчк╚©Ь	0	103	30209	1	
1141	10290	лЛобнчк╚©Ь	0	103	30210	1	
1142	10291	лЛобнчк╚╪в	0	100	30207	1	нчк╚рб
1143	10291	лЛобнчк╚╪в	0	100	30208	1	
1144	10291	лЛобнчк╚╪в	0	100	30209	1	
1145	10291	лЛобнчк╚╪в	0	100	30210	1	
1146	10292	лЛобнчк╚в╟	0	101	30207	1	нчк╚в╟
1147	10292	лЛобнчк╚в╟	0	101	30208	1	
1148	10292	лЛобнчк╚в╟	0	101	30209	1	
1149	10292	лЛобнчк╚в╟	0	101	30210	1	
1150	10293	сбй©я╚уб	2	1	30498	1	
1151	10294	с╒пшя╚уб	2	1	30499	1	
1152	10295	4╪╤лЗ╬╖	2	1	30612	1	
1153	10296	╠Ы╬╖й╞	2	1	30554	1	
1154	10297	в╟╠╦м╥	0	103	-1	1	м╥рб©Ц
1155	10297	в╟╠╦рб	0	100	-1	1	м╥рб©Ц
1156	10297	в╟╠╦©Ц	0	101	-1	1	м╥рб©Ц
1157	10298	╩ууб	0	153	-1	1	хЩ╪Члв
1158	10298	п╛	0	154	-1	1	хЩ╪Члв
1159	10298	╧ррб	0	152	-1	1	хЩ╪Члв
1160	10299	у╫©Ям╥	0	103	30143;30206	1	у╫©Яв╟╠╦
1161	10299	у╫©Ярб	0	100	30143;30206	1	у╫©Яв╟╠╦
1162	10299	у╫©Яв╟	0	101	30143;30206	1	у╫©Яв╟╠╦
1163	10299	у╫©Яж╝©╙лЛ╠ы╣ь╠юлЛ╣╤	0	3	30143	1	у╫©ЯнДфВ
1164	10299	у╫©Яж╝©╙лЛ╠ы╣ь╠юлЛ╣╤	0	3	30144	1	
1165	10299	у╫©Яж╝фуом╣юхкЛЬ╤╗ух	0	8	30147	1	
1166	10299	у╫©Яж╝фуом╣юхкЛЬ╤╗ух	0	8	30148	1	
1167	10299	у╫©Яж╝у╫иЯлЛвПй╔у╫йж	0	0	30145	1	
1168	10299	у╫©Яж╝у╫иЯлЛвПй╔у╫йж	0	0	30146	1	
1169	10299	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30149	1	
1170	10299	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30150	1	
1171	10299	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30151	1	
1172	10299	у╫©Яж╝╬ЬцЭаЗ╧г╤А╩ЙуК	0	1	30152	1	
1173	10299	у╫©Яж╝вттзфпхЬ╥П╧Б╫ё	0	2	30153	1	
1174	10299	у╫©Яж╝вттзфпхЬ╥П╧Б╫ё	0	2	30154	1	
1175	10299	у╫©Яж╝╦ъи╫аВк╝╩╓╟Нгы	0	10	30155	1	
1176	10299	у╫©Яж╝╦ъи╫аВк╝╩╓╟Нгы	0	10	30156	1	
1177	10299	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30157	1	
1178	10299	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30158	1	
1179	10299	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30159	1	
1180	10299	у╫©Яж╝лЛ╣ьиЯснЁм╤Яйж	0	0	30160	1	
1181	10299	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30161	1	
1182	10299	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30162	1	
1183	10299	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30163	1	
1184	10299	у╫©Яж╝Епрёппуънч╪╚╧В	0	5	30164	1	
1185	10299	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30165	1	
1186	10299	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30166	1	
1187	10299	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30167	1	
1188	10299	у╫©Яж╝нчн╙иохкгЩд╖╫ё	0	2	30168	1	
1189	10299	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30169	1	
1190	10299	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30170	1	
1191	10299	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30171	1	
1192	10299	у╫©Яж╝г╛ю╓лЛ╣ь╡тЯ╥╠й	0	9	30172	1	
1193	10299	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30173	1	
1194	10299	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30174	1	
1195	10299	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30175	1	
1196	10299	у╫©Яж╝лЛмБаВпгиЯ╩Вг╧	0	6	30176	1	
1197	10299	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30177	1	
1198	10299	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30178	1	
1199	10299	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30179	1	
1200	10299	у╫©Яж╝╢╘тфиДхуЁЕлЛ╧╜	0	4	30180	1	
1201	10299	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30181	1	
1202	10299	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30182	1	
1203	10299	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30183	1	
1204	10299	у╫©Яж╝з╓╫ГвПуъа╤сЭ╣╤	0	7	30184	1	
1205	10299	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30185	1	
1206	10299	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30186	1	
1207	10299	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30187	1	
1208	10299	у╫©Яж╝╧фх╨ж╝пдиЦ╩Йв╕	0	11	30188	1	
1209	10299	у╫©Яж╝Н╦╥Г╬╒ювлЛ╥ё╫ё	0	2	30189	1	
1210	10299	у╫©Яж╝Н╦╥Г╬╒ювлЛ╥ё╫ё	0	2	30190	1	
1211	10299	у╫©Яж╝ои╬Ёй╔е╝╥ГаИих	0	13	30203	1	
1212	10299	у╫©Яж╝ои╬Ёй╔е╝╥ГаИих	0	13	30204	1	
1213	10299	у╫©Яж╝╨мпЁй╔аИ©уз╓╣я	0	12	30205	1	
1214	10299	у╫©Яж╝╨мпЁй╔аИ©уз╓╣я	0	12	30206	1	
1215	10300	мБв╟м╥	0	108	-1	1	
1216	10300	мБв╟рб	0	109	-1	1	
1217	10300	мБв╟©Ц	0	110	-1	1	
1218	10301	нЕпп╩ууб	0	153	4;9	1	нЕпп
1219	10301	нЕппу╫я╔	0	154	4;9	1	нЕпп
1220	10301	нЕпп╧ррб	0	152	4;9	1	нЕпп
1221	10302	юв╩╒сбй©м╥	0	103	30211;30214	1	
1222	10303	юв╩╒сбй©рб	0	100	30211;30214	1	
1223	10304	юв╩╒сбй©©Ц	0	101	30211;30214	1	
1224	10305	юв╩╒сбй©╨ефЛ	0	102	30149;30152	1	
1225	10306	юв╩╒сбй©╨е╥Ш	0	102	30153;30156	1	
1226	10307	юв╩╒╫╚╬Эм╥	0	103	30215;30218	1	
1227	10308	юв╩╒╫╚╬Эрб	0	100	30215;30218	1	
1228	10309	юв╩╒╫╚╬Э©Ц	0	101	30215;30218	1	
1229	10310	юв╩╒╫╚╬ЭаНеф	0	102	30157;30160	1	
1230	10311	юв╩╒╫╚╬ЭаНфЛ	0	102	30161;30164	1	
1231	10312	юв╩╒╫╚╬ЭаН╥Ш	0	102	30165;30168	1	
1232	10313	юв╩╒т╙к╖м╥	0	103	30219;30222	1	
1233	10314	юв╩╒т╙к╖рб	0	100	30219;30222	1	
1234	10315	юв╩╒т╙к╖©Ц	0	101	30219;30222	1	
1235	10316	юв╩╒т╙к╖╨е╥Ш	0	102	30169;30172	1	
1236	10317	юв╩╒т╙к╖╩╒╥Ш	0	102	30173;30176	1	
1237	10318	юв╩╒т╙к╖аНфЛ	0	102	30177;30180	1	
1238	10319	юв╩╒т╙к╖╨ефЛ	0	102	30181;30184	1	
1239	10302	юв╩╒сбй©м╥	0	103	30223;30226	1	
1240	10303	юв╩╒сбй©рб	0	100	30223;30226	1	
1241	10304	юв╩╒сбй©©Ц	0	101	30223;30226	1	
1242	10305	юв╩╒сбй©╨ефЛ	0	102	30185;30188	1	
1243	10306	юв╩╒сбй©╨е╥Ш	0	102	30189;30192	1	
1244	10307	юв╩╒╫╚╬Эм╥	0	103	30227;30230	1	
1245	10308	юв╩╒╫╚╬Эрб	0	100	30227;30230	1	
1246	10309	юв╩╒╫╚╬Э©Ц	0	101	30227;30230	1	
1247	10310	юв╩╒╫╚╬ЭаНеф	0	102	30193;30196	1	
1248	10311	юв╩╒╫╚╬ЭаНфЛ	0	102	30197;30200	1	
1249	10312	юв╩╒╫╚╬ЭаН╥Ш	0	102	30201;30204	1	
1250	10313	юв╩╒т╙к╖м╥	0	103	30231;30234	1	
1251	10314	юв╩╒т╙к╖рб	0	100	30231;30234	1	
1252	10315	юв╩╒т╙к╖©Ц	0	101	30231;30234	1	
1253	10316	юв╩╒т╙к╖╨е╥Ш	0	102	30205;30208	1	
1254	10317	юв╩╒т╙к╖╩╒╥Ш	0	102	30209;30212	1	
1255	10318	юв╩╒т╙к╖аНфЛ	0	102	30213;30216	1	
1256	10319	юв╩╒т╙к╖╨ефЛ	0	102	30217;30220	1	
1257	10320	сною╩ууб	0	153	26	1	
1258	10321	лЗя╙╩ууб	0	153	27	1	
1259	10322	тфсн╩ууб	0	153	28	1	
1260	10323	сною╧ррб	0	152	26	1	
1261	10324	лЗя╙╧ррб	0	152	27	1	
1262	10325	тфсн╧ррб	0	152	28	1	
1263	10326	сноюЁ╓я╔	0	154	26	1	
1264	10327	лЗя╙у╫я╔	0	154	27	1	
1265	10328	тфсн╣юя╔	0	154	28	1	
1266	10329	юв╩╒╬╚фг	2	1	30614	1	
1267	10330	╟ОеиаНеф	2	1	30589	1	
1268	10331	аИм╫м╥	0	103	30235;30238	1	
1269	10332	аИм╫рб	0	100	30235;30238	1	
1270	10333	аИм╫©Ц	0	101	30235;30246	1	
1271	10334	аИм╫нДфВ	0	0;20	30207;30223	1	
1272	10335	аИм╫╫Дж╦	0	102	30221;30222	1	
1273	10336	1╪╤я╙╣нй╞	2	22	101	1	
1274	10337	2╪╤я╙╣нй╞	2	22	102	1	
1275	10338	3╪╤я╙╣нй╞	2	22	103	1	
1276	10339	4╪╤я╙╣нй╞	2	22	104	1	
1277	10340	5╪╤я╙╣нй╞	2	22	105	1	
1278	10341	6╪╤я╙╣нй╞	2	22	106	1	
1279	10342	1╪╤тб╟вй╞	2	22	201	1	
1280	10343	2╪╤тб╟вй╞	2	22	202	1	
1281	10344	3╪╤тб╟вй╞	2	22	203	1	
1282	10345	4╪╤тб╟вй╞	2	22	204	1	
1283	10346	5╪╤тб╟вй╞	2	22	205	1	
1284	10347	6╪╤тб╟вй╞	2	22	206	1	
1285	10348	1╪╤ГЗГЙй╞	2	22	301	1	
1286	10349	2╪╤ГЗГЙй╞	2	22	302	1	
1287	10350	3╪╤ГЗГЙй╞	2	22	303	1	
1288	10351	4╪╤ГЗГЙй╞	2	22	304	1	
1289	10352	5╪╤ГЗГЙй╞	2	22	305	1	
1290	10353	6╪╤ГЗГЙй╞	2	22	306	1	
1291	10354	1╪╤╨зЙвй╞	2	22	401	1	
1292	10355	2╪╤╨зЙвй╞	2	22	402	1	
1293	10356	3╪╤╨зЙвй╞	2	22	403	1	
1294	10357	4╪╤╨зЙвй╞	2	22	404	1	
1295	10358	5╪╤╨зЙвй╞	2	22	405	1	
1296	10359	6╪╤╨зЙвй╞	2	22	406	1	
1297	10360	в╟╠╦рб	0	100	-1	1	рб©Ц
1298	10360	в╟╠╦©Ц	0	101	-1	1	рб©Ц
1299	10361	в╟╠╦©Ц	0	102	-1	1	╫Дж╦
1300	10362	╫ги╚с╣сп╣дпЧявлЗйЩа©	2	1	30670	1	
1301	10363	╫ги╚с╣сп╣дяваИк©йЩа©	2	1	30671	1	
1302	10364	╫ги╚с╣сп╣дд╖югф╓йЩа©	2	1	30672	1	
1303	10365	╫ги╚с╣сп╣д╣ьаЗф╓йЩа©	2	1	30673	1	
1304	10366	╫ги╚с╣сп╣доирТй╞йЩа©	2	1	30674	1	
1305	10367	╫ги╚с╣сп╣дпЧяв╦жйЩа©	2	1	30675	1	
1306	10368	╫ги╚с╣сп╣дяваИ╡╪йЩа©	2	1	30676	1	
1307	10369	╫ги╚с╣сп╣дд╖юг╪вйЩа©	2	1	30677	1	
1308	10370	╫ги╚с╣сп╣д╣ьаЗ╪вйЩа©	2	1	30678	1	
1309	10371	╫ги╚с╣сп╣доирТсЯйЩа©	2	1	30679	1	
1310	10372	╫ги╚с╣сп╣дл╚р╩аНйЩа©	2	1	30687	1	
1311	10373	уФфЬ╩╓лЕ1╪╤	2	150	1	1	
1312	10374	уФфЬ╩╓лЕ2╪╤	2	150	2	1	
1313	10375	уФфЬ╩╓лЕ3╪╤	2	150	3	1	
1314	10376	уФфЬ╩╓лЕ4╪╤	2	150	4	1	
1315	10373	рФйыясяТ1╪╤	2	150	5	1	
1316	10374	рФйыясяТ2╪╤	2	150	6	1	
1317	10375	рФйыясяТ3╪╤	2	150	7	1	
1318	10376	рФйыясяТ4╪╤	2	150	8	1	
1319	10373	г©иМ╟тлЕ1╪╤	2	150	9	1	
1320	10374	г©иМ╟тлЕ2╪╤	2	150	10	1	
1321	10375	г©иМ╟тлЕ3╪╤	2	150	11	1	
1322	10376	г©иМ╟тлЕ4╪╤	2	150	12	1	
1323	10373	рУ╥Гй╢╧г1╪╤	2	150	13	1	
1324	10374	рУ╥Гй╢╧г2╪╤	2	150	14	1	
1325	10375	рУ╥Гй╢╧г3╪╤	2	150	15	1	
1326	10376	рУ╥Гй╢╧г4╪╤	2	150	16	1	
1327	10373	пЧнДнчк╚1╪╤	2	150	17	1	
1328	10374	пЧнДнчк╚2╪╤	2	150	18	1	
1329	10375	пЧнДнчк╚3╪╤	2	150	19	1	
1330	10376	пЧнДнчк╚4╪╤	2	150	20	1	
1331	10373	нЕппнчоЮ1╪╤	2	150	21	1	
1332	10374	нЕппнчоЮ2╪╤	2	150	22	1	
1333	10375	нЕппнчоЮ3╪╤	2	150	23	1	
1334	10376	нЕппнчоЮ4╪╤	2	150	24	1	
1335	10373	╫ПаИ╦╫лЕ1╪╤	2	150	25	1	
1336	10374	╫ПаИ╦╫лЕ2╪╤	2	150	26	1	
1337	10375	╫ПаИ╦╫лЕ3╪╤	2	150	27	1	
1338	10376	╫ПаИ╦╫лЕ4╪╤	2	150	28	1	
1339	10373	д╬аИ╦╫лЕ1╪╤	2	150	29	1	
1340	10374	д╬аИ╦╫лЕ2╪╤	2	150	30	1	
1341	10375	д╬аИ╦╫лЕ3╪╤	2	150	31	1	
1342	10376	д╬аИ╦╫лЕ4╪╤	2	150	32	1	
1343	10373	к╝аИ╦╫лЕ1╪╤	2	150	33	1	
1344	10374	к╝аИ╦╫лЕ2╪╤	2	150	34	1	
1345	10375	к╝аИ╦╫лЕ3╪╤	2	150	35	1	
1346	10376	к╝аИ╦╫лЕ4╪╤	2	150	36	1	
1347	10373	╩ПаИ╦╫лЕ1╪╤	2	150	37	1	
1348	10374	╩ПаИ╦╫лЕ2╪╤	2	150	38	1	
1349	10375	╩ПаИ╦╫лЕ3╪╤	2	150	39	1	
1350	10376	╩ПаИ╦╫лЕ4╪╤	2	150	40	1	
1351	10373	мааИ╦╫лЕ1╪╤	2	150	41	1	
1352	10374	мааИ╦╫лЕ2╪╤	2	150	42	1	
1353	10375	мааИ╦╫лЕ3╪╤	2	150	43	1	
1354	10376	мааИ╦╫лЕ4╪╤	2	150	44	1	
1355	10373	фф©уу╤с╟1╪╤	2	150	45	1	
1356	10374	фф©уу╤с╟2╪╤	2	150	46	1	
1357	10375	фф©уу╤с╟3╪╤	2	150	47	1	
1358	10376	фф©уу╤с╟4╪╤	2	150	48	1	
1359	10373	ик╨╕╪сиН1╪╤	2	150	49	1	
1360	10374	ик╨╕╪сиН2╪╤	2	150	50	1	
1361	10375	ик╨╕╪сиН3╪╤	2	150	51	1	
1362	10376	ик╨╕╪сиН4╪╤	2	150	52	1	
1363	10373	гАаИя╦╪╡1╪╤	2	150	53	1	
1364	10374	гАаИя╦╪╡2╪╤	2	150	54	1	
1365	10375	гАаИя╦╪╡3╪╤	2	150	55	1	
1366	10376	гАаИя╦╪╡4╪╤	2	150	56	1	
1367	10373	нчпнж╝╧ф1╪╤	2	150	57	1	
1368	10374	нчпнж╝╧ф2╪╤	2	150	58	1	
1369	10375	нчпнж╝╧ф3╪╤	2	150	59	1	
1370	10376	нчпнж╝╧ф4╪╤	2	150	60	1	
1371	10377	аИй╞йЩд©	2	1	30680	1	
1372	10378	аИлЗйЩд©	2	1	30681	1	
1373	10379	аИсЯйЩд©	2	1	30682	1	
1374	10380	ювявй╞йЩд©	2	1	30683	1	
1375	10381	аПа╖╫ПйЩд©	2	1	30684	1	
1376	10382	4╪╤тлаИ╬╚╩╙йЩд©	2	1	30666	1	
1377	10383	5╪╤тлаИ╬╚╩╙йЩд©	2	1	30667	1	
1378	10384	6╪╤тлаИ╬╚╩╙йЩд©	2	1	30668	1	
1379	10385	ць╪╝╡прЁйЩд©	2	1	30669	1	
1380	10386	H-аяяр-Lv4	0	148	53	1	
1381	10386	H-фф©у-Lv4	0	148	54	1	
1382	10386	H-вМ╫ё-Lv4	0	148	55	1	
1383	10386	H-╪╡╥Г-Lv4	0	148	56	1	
1384	10386	H-я╦нХ-Lv4	0	148	57	1	
1385	10386	H-с╔о╝-Lv4	0	148	58	1	
1386	10386	H-аИпд-Lv4	0	148	59	1	
1387	10386	H-иЯа╕-Lv4	0	148	60	1	
1388	10386	H-дЩиЯ-Lv4	0	148	61	1	
1389	10386	H-нч╪Д-Lv4	0	148	62	1	
1390	10386	H-нч╪╚-Lv4	0	148	63	1	
1391	10386	H-©Яхм-Lv4	0	148	64	1	
1392	10386	H-аХхЯ-Lv4	0	148	65	1	
1393	10386	H-аИтЁ-Lv4	0	148	66	1	
1394	10386	H-╨ёто-Lv4	0	148	67	1	
1395	10386	H-╨ёпд-Lv4	0	148	68	1	
1396	10387	H-аяяр-Lv5	0	148	69	1	
1397	10387	H-фф©у-Lv5	0	148	70	1	
1398	10387	H-вМ╫ё-Lv5	0	148	71	1	
1399	10387	H-╪╡╥Г-Lv5	0	148	72	1	
1400	10387	H-я╦нХ-Lv5	0	148	73	1	
1401	10387	H-с╔о╝-Lv5	0	148	74	1	
1402	10387	H-аИпд-Lv5	0	148	75	1	
1403	10387	H-иЯа╕-Lv5	0	148	76	1	
1404	10387	H-дЩиЯ-Lv5	0	148	77	1	
1405	10387	H-нч╪Д-Lv5	0	148	78	1	
1406	10387	H-нч╪╚-Lv5	0	148	79	1	
1407	10387	H-©Яхм-Lv5	0	148	80	1	
1408	10387	H-аХхЯ-Lv5	0	148	81	1	
1409	10387	H-аИтЁ-Lv5	0	148	82	1	
1410	10387	H-╨ёто-Lv5	0	148	83	1	
1411	10387	H-╨ёпд-Lv5	0	148	84	1	
1412	10388	H-аяяр-Lv6	0	148	85	1	
1413	10388	H-фф©у-Lv6	0	148	86	1	
1414	10388	H-вМ╫ё-Lv6	0	148	87	1	
1415	10388	H-╪╡╥Г-Lv6	0	148	88	1	
1416	10388	H-я╦нХ-Lv6	0	148	89	1	
1417	10388	H-с╔о╝-Lv6	0	148	90	1	
1418	10388	H-аИпд-Lv6	0	148	91	1	
1419	10388	H-иЯа╕-Lv6	0	148	92	1	
1420	10388	H-дЩиЯ-Lv6	0	148	93	1	
1421	10388	H-нч╪Д-Lv6	0	148	94	1	
1422	10388	H-нч╪╚-Lv6	0	148	95	1	
1423	10388	H-©Яхм-Lv6	0	148	96	1	
1424	10388	H-аХхЯ-Lv6	0	148	97	1	
1425	10388	H-аИтЁ-Lv6	0	148	98	1	
1426	10388	H-╨ёто-Lv6	0	148	99	1	
1427	10388	H-╨ёпд-Lv6	0	148	100	1	
1428	10386	C-аяяр-Lv4	0	149	53	1	
1429	10386	C-фф©у-Lv4	0	149	54	1	
1430	10386	C-вМ╫ё-Lv4	0	149	55	1	
1431	10386	C-╪╡╥Г-Lv4	0	149	56	1	
1432	10386	C-я╦нХ-Lv4	0	149	57	1	
1433	10386	C-╧Ай╞-Lv4	0	149	58	1	
1434	10386	C-е╜рВ-Lv4	0	149	59	1	
1435	10386	C-╢╘тф-Lv4	0	149	60	1	
1436	10386	C-иЯа╕-Lv4	0	149	61	1	
1437	10386	C-дЩиЯ-Lv4	0	149	62	1	
1438	10386	C-нч╪Д-Lv4	0	149	63	1	
1439	10386	C-нч╪╚-Lv4	0	149	64	1	
1440	10386	C-©Яхм-Lv4	0	149	65	1	
1441	10386	C-аХхЯ-Lv4	0	149	66	1	
1442	10386	C-аИтЁ-Lv4	0	149	67	1	
1443	10386	C-╨ёто-Lv4	0	149	68	1	
1444	10386	C-╨ёпд-Lv4	0	149	69	1	
1445	10387	C-аяяр-Lv5	0	149	70	1	
1446	10387	C-фф©у-Lv5	0	149	71	1	
1447	10387	C-вМ╫ё-Lv5	0	149	72	1	
1448	10387	C-╪╡╥Г-Lv5	0	149	73	1	
1449	10387	C-я╦нХ-Lv5	0	149	74	1	
1450	10387	C-╧Ай╞-Lv5	0	149	75	1	
1451	10387	C-е╜рВ-Lv5	0	149	76	1	
1452	10387	C-╢╘тф-Lv5	0	149	77	1	
1453	10387	C-иЯа╕-Lv5	0	149	78	1	
1454	10387	C-дЩиЯ-Lv5	0	149	79	1	
1455	10387	C-нч╪Д-Lv5	0	149	80	1	
1456	10387	C-нч╪╚-Lv5	0	149	81	1	
1457	10387	C-©Яхм-Lv5	0	149	82	1	
1458	10387	C-аХхЯ-Lv5	0	149	83	1	
1459	10387	C-аИтЁ-Lv5	0	149	84	1	
1460	10387	C-╨ёто-Lv5	0	149	85	1	
1461	10387	C-╨ёпд-Lv5	0	149	86	1	
1462	10388	C-аяяр-Lv6	0	149	87	1	
1463	10388	C-фф©у-Lv6	0	149	88	1	
1464	10388	C-вМ╫ё-Lv6	0	149	89	1	
1465	10388	C-╪╡╥Г-Lv6	0	149	90	1	
1466	10388	C-я╦нХ-Lv6	0	149	91	1	
1467	10388	C-╧Ай╞-Lv6	0	149	92	1	
1468	10388	C-е╜рВ-Lv6	0	149	93	1	
1469	10388	C-╢╘тф-Lv6	0	149	94	1	
1470	10388	C-иЯа╕-Lv6	0	149	95	1	
1471	10388	C-дЩиЯ-Lv6	0	149	96	1	
1472	10388	C-нч╪Д-Lv6	0	149	97	1	
1473	10388	C-нч╪╚-Lv6	0	149	98	1	
1474	10388	C-©Яхм-Lv6	0	149	99	1	
1475	10388	C-аХхЯ-Lv6	0	149	100	1	
1476	10388	C-аИтЁ-Lv6	0	149	101	1	
1477	10388	C-╨ёто-Lv6	0	149	102	1	
1478	10388	C-╨ёпд-Lv6	0	149	103	1	
1479	10386	T-аяяр-Lv4	0	150	53	1	
1480	10386	T-фф©у-Lv4	0	150	54	1	
1481	10386	T-вМ╫ё-Lv4	0	150	55	1	
1482	10386	T-╪╡╥Г-Lv4	0	150	56	1	
